vid_num,awgn,filter_str,br,psnr
videoSRC11_1280x720_30.yuv,35,0,1000,34.12417997884135
videoSRC11_1280x720_30.yuv,35,0,1500,36.12955289987694
videoSRC11_1280x720_30.yuv,35,0,2000,37.18233209377345
videoSRC11_1280x720_30.yuv,35,0,3000,36.24653431310306
videoSRC11_1280x720_30.yuv,35,0,4000,34.45069217446985
videoSRC11_1280x720_30.yuv,40,0,256,26.489535361324013
videoSRC11_1280x720_30.yuv,40,0,512,30.65547870786502
videoSRC11_1280x720_30.yuv,40,0,768,33.091640189693706
videoSRC11_1280x720_30.yuv,40,0,1000,34.59114553169494
videoSRC11_1280x720_30.yuv,40,0,1500,36.72960964960708
videoSRC11_1280x720_30.yuv,40,0,2000,38.169909438431155
videoSRC11_1280x720_30.yuv,40,0,3000,39.79039969039134
videoSRC11_1280x720_30.yuv,40,0,4000,40.03054642700475
videoSRC12_1280x720_30.yuv,20,0,256,26.012007515712853
videoSRC12_1280x720_30.yuv,20,0,512,27.087465876962703
videoSRC12_1280x720_30.yuv,20,0,768,26.85865803568073
videoSRC12_1280x720_30.yuv,20,0,1000,25.451532092472466
videoSRC12_1280x720_30.yuv,20,0,1500,22.54745391808013
videoSRC12_1280x720_30.yuv,20,0,2000,22.495857647134937
videoSRC12_1280x720_30.yuv,20,0,3000,23.179421896186884
videoSRC12_1280x720_30.yuv,20,0,4000,24.13411200873836
videoSRC12_1280x720_30.yuv,25,0,256,27.320916432900198
videoSRC12_1280x720_30.yuv,25,0,512,30.29106016901834
videoSRC12_1280x720_30.yuv,25,0,768,30.690692582793503
videoSRC12_1280x720_30.yuv,25,0,1000,30.900335315189494
videoSRC12_1280x720_30.yuv,25,0,1500,29.278296862025766
videoSRC12_1280x720_30.yuv,25,0,2000,25.969145913200087
videoSRC12_1280x720_30.yuv,25,0,3000,25.56457317045185
videoSRC12_1280x720_30.yuv,25,0,4000,26.290616265507406
videoSRC12_1280x720_30.yuv,30,0,256,28.446561630838275
videoSRC12_1280x720_30.yuv,30,0,512,31.478553902748853
videoSRC12_1280x720_30.yuv,30,0,768,32.97843616018628
videoSRC12_1280x720_30.yuv,30,0,1000,33.57461060990088
videoSRC12_1280x720_30.yuv,30,0,1500,33.84123640208309
videoSRC12_1280x720_30.yuv,30,0,2000,33.255283367789204
videoSRC12_1280x720_30.yuv,30,0,3000,30.59254657977046
videoSRC12_1280x720_30.yuv,30,0,4000,30.167909374860887
videoSRC12_1280x720_30.yuv,35,0,256,28.979440906729987
videoSRC12_1280x720_30.yuv,35,0,512,32.04325513105714
videoSRC12_1280x720_30.yuv,35,0,768,33.798331742356496
videoSRC12_1280x720_30.yuv,35,0,1000,34.84321684865151
videoSRC12_1280x720_30.yuv,35,0,1500,36.08182497961104
videoSRC12_1280x720_30.yuv,35,0,2000,36.54452439039753
videoSRC12_1280x720_30.yuv,35,0,3000,36.36094754964812
videoSRC12_1280x720_30.yuv,35,0,4000,35.30140523912853
videoSRC12_1280x720_30.yuv,40,0,256,29.45141467336514
videoSRC12_1280x720_30.yuv,40,0,512,32.48165415469848
videoSRC12_1280x720_30.yuv,40,0,768,34.241271651235806
videoSRC12_1280x720_30.yuv,40,0,1000,35.37610736529273
videoSRC12_1280x720_30.yuv,40,0,1500,37.02419450969595
videoSRC12_1280x720_30.yuv,40,0,2000,38.04887839146833
videoSRC12_1280x720_30.yuv,40,0,3000,39.073830284024304
videoSRC12_1280x720_30.yuv,40,0,4000,39.3867825891015
videoSRC13_1280x720_30.yuv,20,0,256,24.34195205488378
videoSRC13_1280x720_30.yuv,20,0,512,26.10394342077112
videoSRC13_1280x720_30.yuv,20,0,768,25.62677669444709
videoSRC13_1280x720_30.yuv,20,0,1000,25.24199423013828
videoSRC13_1280x720_30.yuv,20,0,1500,23.99276350126434
videoSRC13_1280x720_30.yuv,20,0,2000,23.66425413267709
videoSRC13_1280x720_30.yuv,20,0,3000,23.394024811669688
videoSRC13_1280x720_30.yuv,20,0,4000,23.410101229899286
videoSRC13_1280x720_30.yuv,25,0,256,25.537212039649656
videoSRC13_1280x720_30.yuv,25,0,512,28.369955549616694
videoSRC13_1280x720_30.yuv,25,0,768,29.221695225622547
videoSRC13_1280x720_30.yuv,25,0,1000,29.198876320200572
videoSRC13_1280x720_30.yuv,25,0,1500,29.022535726893768
videoSRC13_1280x720_30.yuv,25,0,2000,27.700797873276798
videoSRC13_1280x720_30.yuv,25,0,3000,26.95821793738245
videoSRC13_1280x720_30.yuv,25,0,4000,27.211601359373226
videoSRC13_1280x720_30.yuv,30,0,256,26.222318244923777
videoSRC13_1280x720_30.yuv,30,0,512,29.6750703240682
videoSRC13_1280x720_30.yuv,30,0,768,31.306186269549073
videoSRC13_1280x720_30.yuv,30,0,1000,32.00045581695713
videoSRC13_1280x720_30.yuv,30,0,1500,32.396745429023
videoSRC13_1280x720_30.yuv,30,0,2000,32.4344906553626
videoSRC13_1280x720_30.yuv,30,0,3000,31.49751694773496
videoSRC13_1280x720_30.yuv,30,0,4000,31.03745314457002
videoSRC13_1280x720_30.yuv,35,0,256,26.781671302525645
videoSRC13_1280x720_30.yuv,35,0,512,30.392907557059214
videoSRC13_1280x720_30.yuv,35,0,768,32.294415879096164
videoSRC13_1280x720_30.yuv,35,0,1000,33.32848757321784
videoSRC13_1280x720_30.yuv,35,0,1500,34.47886769529525
videoSRC13_1280x720_30.yuv,35,0,2000,34.86374014813117
videoSRC13_1280x720_30.yuv,35,0,3000,35.08689427799647
videoSRC13_1280x720_30.yuv,35,0,4000,34.810015983034944
videoSRC13_1280x720_30.yuv,40,0,256,27.03483512784335
videoSRC13_1280x720_30.yuv,40,0,512,30.708257228969742
videoSRC13_1280x720_30.yuv,40,0,768,32.712980332925454
videoSRC13_1280x720_30.yuv,40,0,1000,33.86406673472245
videoSRC13_1280x720_30.yuv,40,0,1500,35.26197298512878
videoSRC13_1280x720_30.yuv,40,0,2000,36.0167660208578
videoSRC13_1280x720_30.yuv,40,0,3000,36.728841454016006
videoSRC13_1280x720_30.yuv,40,0,4000,37.06393861695271
videoSRC14_1280x720_30.yuv,20,0,256,22.76665769810519
videoSRC14_1280x720_30.yuv,20,0,512,24.40498261144913
videoSRC14_1280x720_30.yuv,20,0,768,24.56696041967798
videoSRC14_1280x720_30.yuv,20,0,1000,23.457033172823525
videoSRC14_1280x720_30.yuv,20,0,1500,22.13983692036605
videoSRC14_1280x720_30.yuv,20,0,2000,21.97645351260988
videoSRC14_1280x720_30.yuv,20,0,3000,22.306719491913725
videoSRC14_1280x720_30.yuv,20,0,4000,22.729054587585406
videoSRC14_1280x720_30.yuv,25,0,256,23.782224078500064
videoSRC14_1280x720_30.yuv,25,0,512,25.88692593109327
videoSRC14_1280x720_30.yuv,25,0,768,27.689599457162487
videoSRC14_1280x720_30.yuv,25,0,1000,28.233628789979612
videoSRC14_1280x720_30.yuv,25,0,1500,27.008158212348977
videoSRC14_1280x720_30.yuv,25,0,2000,25.015053520430158
videoSRC14_1280x720_30.yuv,25,0,3000,24.96879771479317
videoSRC14_1280x720_30.yuv,25,0,4000,25.749561445120648
videoSRC14_1280x720_30.yuv,30,0,256,24.458495204393195
videoSRC14_1280x720_30.yuv,30,0,512,27.141594509429886
videoSRC14_1280x720_30.yuv,30,0,768,29.05444600336817
videoSRC14_1280x720_30.yuv,30,0,1000,30.286644370833606
videoSRC14_1280x720_30.yuv,30,0,1500,31.52307886476611
videoSRC14_1280x720_30.yuv,30,0,2000,31.383646962481457
videoSRC14_1280x720_30.yuv,30,0,3000,29.362178713672954
videoSRC14_1280x720_30.yuv,30,0,4000,29.2551893670611
videoSRC14_1280x720_30.yuv,35,0,256,24.771001012406725
videoSRC14_1280x720_30.yuv,35,0,512,27.595976243922944
videoSRC14_1280x720_30.yuv,35,0,768,29.579564258866817
videoSRC14_1280x720_30.yuv,35,0,1000,30.877569984958654
videoSRC14_1280x720_30.yuv,35,0,1500,32.76649114393393
videoSRC14_1280x720_30.yuv,35,0,2000,33.87816182001014
videoSRC14_1280x720_30.yuv,35,0,3000,34.49717120623334
videoSRC14_1280x720_30.yuv,35,0,4000,33.81971151904422
videoSRC14_1280x720_30.yuv,40,0,256,24.924088230368948
videoSRC14_1280x720_30.yuv,40,0,512,27.840316173331736
videoSRC14_1280x720_30.yuv,40,0,768,29.85367999900986
videoSRC14_1280x720_30.yuv,40,0,1000,31.155915899291916
videoSRC14_1280x720_30.yuv,40,0,1500,33.117008813972696
videoSRC14_1280x720_30.yuv,40,0,2000,34.50105769061875
videoSRC14_1280x720_30.yuv,40,0,3000,36.231608400893656
videoSRC14_1280x720_30.yuv,40,0,4000,37.06846564273612
videoSRC15_1280x720_30.yuv,20,0,256,24.989972326561922
videoSRC15_1280x720_30.yuv,20,0,512,27.11305446773057
videoSRC15_1280x720_30.yuv,20,0,768,26.13385159364139
videoSRC15_1280x720_30.yuv,20,0,1000,24.081558778550132
videoSRC15_1280x720_30.yuv,20,0,1500,22.155136982720077
videoSRC15_1280x720_30.yuv,20,0,2000,22.05674264554286
videoSRC15_1280x720_30.yuv,20,0,3000,22.36219152177687
videoSRC15_1280x720_30.yuv,20,0,4000,22.71596576329524
videoSRC15_1280x720_30.yuv,25,0,256,26.290923309000505
videoSRC15_1280x720_30.yuv,25,0,512,29.268269895961353
videoSRC15_1280x720_30.yuv,25,0,768,30.27057547246803
videoSRC15_1280x720_30.yuv,25,0,1000,30.13650395026153
videoSRC15_1280x720_30.yuv,25,0,1500,28.23298708785474
videoSRC15_1280x720_30.yuv,25,0,2000,25.881175861391167
videoSRC15_1280x720_30.yuv,25,0,3000,25.770146538525285
videoSRC15_1280x720_30.yuv,25,0,4000,26.37478457292646
videoSRC15_1280x720_30.yuv,30,0,256,27.227794661358526
videoSRC15_1280x720_30.yuv,30,0,512,30.435670756398803
videoSRC15_1280x720_30.yuv,30,0,768,32.26728328893407
videoSRC15_1280x720_30.yuv,30,0,1000,32.94038565750688
videoSRC15_1280x720_30.yuv,30,0,1500,33.16769430291884
videoSRC15_1280x720_30.yuv,30,0,2000,32.828945057119434
videoSRC15_1280x720_30.yuv,30,0,3000,30.611636586896505
videoSRC15_1280x720_30.yuv,30,0,4000,30.345913586450077
videoSRC15_1280x720_30.yuv,35,0,256,27.803186013205984
videoSRC15_1280x720_30.yuv,35,0,512,31.214779166614097
videoSRC15_1280x720_30.yuv,35,0,768,33.33747563296585
videoSRC15_1280x720_30.yuv,35,0,1000,34.44280399799283
videoSRC15_1280x720_30.yuv,35,0,1500,35.42926409925503
videoSRC15_1280x720_30.yuv,35,0,2000,35.75084178930924
videoSRC15_1280x720_30.yuv,35,0,3000,35.68444789906651
videoSRC15_1280x720_30.yuv,35,0,4000,35.08110456111025
videoSRC15_1280x720_30.yuv,40,0,256,28.231347148546185
videoSRC15_1280x720_30.yuv,40,0,512,31.70155277420021
videoSRC15_1280x720_30.yuv,40,0,768,33.83409659724593
videoSRC15_1280x720_30.yuv,40,0,1000,35.08603148322262
videoSRC15_1280x720_30.yuv,40,0,1500,36.50326954323751
videoSRC15_1280x720_30.yuv,40,0,2000,37.15058469300812
videoSRC15_1280x720_30.yuv,40,0,3000,37.68842606983412
videoSRC15_1280x720_30.yuv,40,0,4000,37.876700163667756
videoSRC16_1280x720_30.yuv,20,0,256,28.461964181191934
videoSRC16_1280x720_30.yuv,20,0,512,30.61247216491755
videoSRC16_1280x720_30.yuv,20,0,768,28.622498385890502
videoSRC16_1280x720_30.yuv,20,0,1000,27.6434697229857
videoSRC16_1280x720_30.yuv,20,0,1500,24.18588805815552
videoSRC16_1280x720_30.yuv,20,0,2000,23.85975486961051
videoSRC16_1280x720_30.yuv,20,0,3000,24.641102354257953
videoSRC16_1280x720_30.yuv,20,0,4000,25.382014173848273
videoSRC16_1280x720_30.yuv,25,0,256,30.722572021414774
videoSRC16_1280x720_30.yuv,25,0,512,34.7318411709023
videoSRC16_1280x720_30.yuv,25,0,768,33.298580984550604
videoSRC16_1280x720_30.yuv,25,0,1000,33.17762625663296
videoSRC16_1280x720_30.yuv,25,0,1500,29.87909986592107
videoSRC16_1280x720_30.yuv,25,0,2000,27.075671587594254
videoSRC16_1280x720_30.yuv,25,0,3000,27.684454761340405
videoSRC16_1280x720_30.yuv,25,0,4000,28.728189974505472
videoSRC16_1280x720_30.yuv,30,0,256,32.47101538009323
videoSRC16_1280x720_30.yuv,30,0,512,36.605091535495696
videoSRC16_1280x720_30.yuv,30,0,768,37.878301420304915
videoSRC16_1280x720_30.yuv,30,0,1000,36.601019079298574
videoSRC16_1280x720_30.yuv,30,0,1500,37.5204933808075
videoSRC16_1280x720_30.yuv,30,0,2000,35.27870447595034
videoSRC16_1280x720_30.yuv,30,0,3000,31.366821886013007
videoSRC16_1280x720_30.yuv,30,0,4000,31.728080566007506
videoSRC16_1280x720_30.yuv,35,0,256,33.84110376025644
videoSRC16_1280x720_30.yuv,35,0,512,37.64655274342395
videoSRC16_1280x720_30.yuv,35,0,768,39.46703393414502
videoSRC16_1280x720_30.yuv,35,0,1000,40.26147588873872
videoSRC16_1280x720_30.yuv,35,0,1500,38.66733004406173
videoSRC16_1280x720_30.yuv,35,0,2000,39.030502371681
videoSRC16_1280x720_30.yuv,35,0,3000,38.350021882813536
videoSRC16_1280x720_30.yuv,35,0,4000,36.6381794526922
videoSRC16_1280x720_30.yuv,40,0,256,34.53995344707712
videoSRC16_1280x720_30.yuv,40,0,512,38.2762148909248
videoSRC16_1280x720_30.yuv,40,0,768,40.114336834485215
videoSRC16_1280x720_30.yuv,40,0,1000,41.13851061546035
videoSRC16_1280x720_30.yuv,40,0,1500,42.22441794318584
videoSRC16_1280x720_30.yuv,40,0,2000,41.98518339587053
videoSRC16_1280x720_30.yuv,40,0,3000,42.19039800486653
videoSRC16_1280x720_30.yuv,40,0,4000,41.68880970356452
videoSRC17_1280x720_24.yuv,20,0,256,25.07262184532879
videoSRC17_1280x720_24.yuv,20,0,512,26.224172101517084
videoSRC17_1280x720_24.yuv,20,0,768,23.862662169876348
videoSRC17_1280x720_24.yuv,20,0,1000,22.891867635062553
videoSRC17_1280x720_24.yuv,20,0,1500,22.32986719575925
videoSRC17_1280x720_24.yuv,20,0,2000,22.57787203880987
videoSRC17_1280x720_24.yuv,20,0,3000,23.221881051309758
videoSRC17_1280x720_24.yuv,20,0,4000,24.12115977725664
videoSRC17_1280x720_24.yuv,25,0,256,26.05428673273241
videoSRC17_1280x720_24.yuv,25,0,512,28.775899782558554
videoSRC17_1280x720_24.yuv,25,0,768,29.264939491503306
videoSRC17_1280x720_24.yuv,25,0,1000,28.103084766991252
videoSRC17_1280x720_24.yuv,25,0,1500,25.261058224811496
videoSRC17_1280x720_24.yuv,25,0,2000,24.906632989007246
videoSRC17_1280x720_24.yuv,25,0,3000,25.50541004991323
videoSRC17_1280x720_24.yuv,25,0,4000,26.34797913971426
videoSRC17_1280x720_24.yuv,30,0,256,27.203250562489615
videoSRC17_1280x720_24.yuv,30,0,512,30.084438028976862
videoSRC17_1280x720_24.yuv,30,0,768,31.832703964900976
videoSRC17_1280x720_24.yuv,30,0,1000,32.58902614223608
videoSRC17_1280x720_24.yuv,30,0,1500,31.843522951948913
videoSRC17_1280x720_24.yuv,30,0,2000,29.662837794836758
videoSRC17_1280x720_24.yuv,30,0,3000,29.047977895240773
videoSRC17_1280x720_24.yuv,30,0,4000,29.776088966642085
videoSRC17_1280x720_24.yuv,35,0,256,27.739803565340857
videoSRC17_1280x720_24.yuv,35,0,512,30.725335726502795
videoSRC17_1280x720_24.yuv,35,0,768,32.535780582583826
videoSRC17_1280x720_24.yuv,35,0,1000,33.65734986320104
videoSRC17_1280x720_24.yuv,35,0,1500,35.05230762564889
videoSRC17_1280x720_24.yuv,35,0,2000,35.34992590202289
videoSRC17_1280x720_24.yuv,35,0,3000,33.986446235866325
videoSRC17_1280x720_24.yuv,35,0,4000,33.44427653087044
videoSRC17_1280x720_24.yuv,40,0,256,28.080099527080836
videoSRC17_1280x720_24.yuv,40,0,512,31.07344576798908
videoSRC17_1280x720_24.yuv,40,0,768,32.886026550731664
videoSRC17_1280x720_24.yuv,40,0,1000,34.03956439763843
videoSRC17_1280x720_24.yuv,40,0,1500,35.78392374298847
videoSRC17_1280x720_24.yuv,40,0,2000,36.89532614302914
videoSRC17_1280x720_24.yuv,40,0,3000,37.915906901193
videoSRC17_1280x720_24.yuv,40,0,4000,37.86241092946012
videoSRC18_1280x720_25.yuv,20,0,256,24.63284850673455
videoSRC18_1280x720_25.yuv,20,0,512,26.020376518728114
videoSRC18_1280x720_25.yuv,20,0,768,24.01553692564269
videoSRC18_1280x720_25.yuv,20,0,1000,23.15674059866937
videoSRC18_1280x720_25.yuv,20,0,1500,22.63115123576683
videoSRC18_1280x720_25.yuv,20,0,2000,22.875022534412015
videoSRC18_1280x720_25.yuv,20,0,3000,23.443384046566603
videoSRC18_1280x720_25.yuv,20,0,4000,24.06528765657427
videoSRC18_1280x720_25.yuv,25,0,256,24.767832061816325
videoSRC18_1280x720_25.yuv,25,0,512,27.754511114659405
videoSRC18_1280x720_25.yuv,25,0,768,28.467806633501745
videoSRC18_1280x720_25.yuv,25,0,1000,27.50435526339535
videoSRC18_1280x720_25.yuv,25,0,1500,24.592343038166796
videoSRC18_1280x720_25.yuv,25,0,2000,24.11606225322778
videoSRC18_1280x720_25.yuv,25,0,3000,24.587123386627177
videoSRC18_1280x720_25.yuv,25,0,4000,25.273166193597095
videoSRC18_1280x720_25.yuv,30,0,256,25.511153079791935
videoSRC18_1280x720_25.yuv,30,0,512,28.8876216156814
videoSRC18_1280x720_25.yuv,30,0,768,30.77687537021146
videoSRC18_1280x720_25.yuv,30,0,1000,31.746677252892137
videoSRC18_1280x720_25.yuv,30,0,1500,31.49741254396178
videoSRC18_1280x720_25.yuv,30,0,2000,29.388173331485014
videoSRC18_1280x720_25.yuv,30,0,3000,27.943901111865014
videoSRC18_1280x720_25.yuv,30,0,4000,28.522386601770116
videoSRC18_1280x720_25.yuv,35,0,256,26.148758405158013
videoSRC18_1280x720_25.yuv,35,0,512,29.552060682744894
videoSRC18_1280x720_25.yuv,35,0,768,31.607610359350655
videoSRC18_1280x720_25.yuv,35,0,1000,32.96085486400732
videoSRC18_1280x720_25.yuv,35,0,1500,34.76915778362088
videoSRC18_1280x720_25.yuv,35,0,2000,35.35753888284328
videoSRC18_1280x720_25.yuv,35,0,3000,34.27303875276953
videoSRC18_1280x720_25.yuv,35,0,4000,33.20313434180553
videoSRC18_1280x720_25.yuv,40,0,256,26.463131728884942
videoSRC18_1280x720_25.yuv,40,0,512,29.97853441074643
videoSRC18_1280x720_25.yuv,40,0,768,32.09691395509012
videoSRC18_1280x720_25.yuv,40,0,1000,33.49857081957079
videoSRC18_1280x720_25.yuv,40,0,1500,35.7012387048184
videoSRC18_1280x720_25.yuv,40,0,2000,37.17124900570361
videoSRC18_1280x720_25.yuv,40,0,3000,38.651489997761125
videoSRC18_1280x720_25.yuv,40,0,4000,38.93434606007531
videoSRC19_1280x720_30.yuv,20,0,256,23.346306831464588
videoSRC19_1280x720_30.yuv,20,0,512,25.133735207479745
videoSRC19_1280x720_30.yuv,20,0,768,25.012907104846356
videoSRC19_1280x720_30.yuv,20,0,1000,23.226030592205678
videoSRC19_1280x720_30.yuv,20,0,1500,21.970668442491526
videoSRC19_1280x720_30.yuv,20,0,2000,21.930960356443276
videoSRC19_1280x720_30.yuv,20,0,3000,22.52031529228935
videoSRC19_1280x720_30.yuv,20,0,4000,23.040842922508276
videoSRC19_1280x720_30.yuv,25,0,256,24.428005967741996
videoSRC19_1280x720_30.yuv,25,0,512,26.682336235072082
videoSRC19_1280x720_30.yuv,25,0,768,28.27049075142655
videoSRC19_1280x720_30.yuv,25,0,1000,28.59632035086367
videoSRC19_1280x720_30.yuv,25,0,1500,26.23979993688999
videoSRC19_1280x720_30.yuv,25,0,2000,24.539491840774506
videoSRC19_1280x720_30.yuv,25,0,3000,24.727859891114324
videoSRC19_1280x720_30.yuv,25,0,4000,25.4746511073292
videoSRC19_1280x720_30.yuv,30,0,256,24.87758215685308
videoSRC19_1280x720_30.yuv,30,0,512,27.599287630283946
videoSRC19_1280x720_30.yuv,30,0,768,29.404992696440427
videoSRC19_1280x720_30.yuv,30,0,1000,30.487404970674486
videoSRC19_1280x720_30.yuv,30,0,1500,31.628713764197272
videoSRC19_1280x720_30.yuv,30,0,2000,30.72858409216504
videoSRC19_1280x720_30.yuv,30,0,3000,28.209824959995924
videoSRC19_1280x720_30.yuv,30,0,4000,28.453223996136106
videoSRC19_1280x720_30.yuv,35,0,256,25.172332555962893
videoSRC19_1280x720_30.yuv,35,0,512,28.001393163200845
videoSRC19_1280x720_30.yuv,35,0,768,29.87728265517412
videoSRC19_1280x720_30.yuv,35,0,1000,31.082689716069723
videoSRC19_1280x720_30.yuv,35,0,1500,32.88547558010736
videoSRC19_1280x720_30.yuv,35,0,2000,33.94671184954932
videoSRC19_1280x720_30.yuv,35,0,3000,33.887404941309704
videoSRC19_1280x720_30.yuv,35,0,4000,32.82176053675271
videoSRC19_1280x720_30.yuv,40,0,256,25.363466919578347
videoSRC19_1280x720_30.yuv,40,0,512,28.222243006591025
videoSRC19_1280x720_30.yuv,40,0,768,30.129751406659693
videoSRC19_1280x720_30.yuv,40,0,1000,31.37463682463053
videoSRC19_1280x720_30.yuv,40,0,1500,33.27894663205201
videoSRC19_1280x720_30.yuv,40,0,2000,34.66137496476644
videoSRC19_1280x720_30.yuv,40,0,3000,36.37933435926596
videoSRC19_1280x720_30.yuv,40,0,4000,37.089740088042674
videoSRC20_1280x720_25.yuv,20,0,256,25.491711170584612
videoSRC20_1280x720_25.yuv,20,0,512,26.643178418810997
videoSRC20_1280x720_25.yuv,20,0,768,24.78608679440768
videoSRC20_1280x720_25.yuv,20,0,1000,23.609458890145078
videoSRC20_1280x720_25.yuv,20,0,1500,22.957771023314372
videoSRC20_1280x720_25.yuv,20,0,2000,23.276563327234822
videoSRC20_1280x720_25.yuv,20,0,3000,24.039362971086813
videoSRC20_1280x720_25.yuv,20,0,4000,24.902452068326816
videoSRC20_1280x720_25.yuv,25,0,256,26.680403036723614
videoSRC20_1280x720_25.yuv,25,0,512,29.97840102510786
videoSRC20_1280x720_25.yuv,25,0,768,30.605965021492107
videoSRC20_1280x720_25.yuv,25,0,1000,29.45018851816413
videoSRC20_1280x720_25.yuv,25,0,1500,26.664403616717262
videoSRC20_1280x720_25.yuv,25,0,2000,26.37642028575185
videoSRC20_1280x720_25.yuv,25,0,3000,27.071824634698306
videoSRC20_1280x720_25.yuv,25,0,4000,27.802005415282256
videoSRC20_1280x720_25.yuv,30,0,256,26.858006871271137
videoSRC20_1280x720_25.yuv,30,0,512,30.739124790536966
videoSRC20_1280x720_25.yuv,30,0,768,32.81195818341502
videoSRC20_1280x720_25.yuv,30,0,1000,33.48496889983436
videoSRC20_1280x720_25.yuv,30,0,1500,33.16858426549615
videoSRC20_1280x720_25.yuv,30,0,2000,30.611152460115125
videoSRC20_1280x720_25.yuv,30,0,3000,29.73343898536931
videoSRC20_1280x720_25.yuv,30,0,4000,30.652786450448467
videoSRC20_1280x720_25.yuv,35,0,256,27.41212450021464
videoSRC20_1280x720_25.yuv,35,0,512,31.40434394355771
videoSRC20_1280x720_25.yuv,35,0,768,33.857719219506905
videoSRC20_1280x720_25.yuv,35,0,1000,35.188432019504596
videoSRC20_1280x720_25.yuv,35,0,1500,36.645096548593
videoSRC20_1280x720_25.yuv,35,0,2000,37.04141007467613
videoSRC20_1280x720_25.yuv,35,0,3000,35.50737235370166
videoSRC20_1280x720_25.yuv,35,0,4000,34.637524153694024
videoSRC20_1280x720_25.yuv,40,0,256,27.707088896520535
videoSRC20_1280x720_25.yuv,40,0,512,31.7737169346886
videoSRC20_1280x720_25.yuv,40,0,768,34.27852686004875
videoSRC20_1280x720_25.yuv,40,0,1000,35.864657386417306
videoSRC20_1280x720_25.yuv,40,0,1500,38.023754758061855
videoSRC20_1280x720_25.yuv,40,0,2000,39.19110544232156
videoSRC20_1280x720_25.yuv,40,0,3000,40.228249780478365
videoSRC20_1280x720_25.yuv,40,0,4000,40.34254649929323
videoSRC21_1280x720_24.yuv,20,0,256,28.170801739869543
videoSRC21_1280x720_24.yuv,20,0,512,28.928874363009328
videoSRC21_1280x720_24.yuv,20,0,768,28.370596656978183
videoSRC21_1280x720_24.yuv,20,0,1000,25.900263436308276
videoSRC21_1280x720_24.yuv,20,0,1500,23.972793709958435
videoSRC21_1280x720_24.yuv,20,0,2000,23.89621661676807
videoSRC21_1280x720_24.yuv,20,0,3000,24.739611306588287
videoSRC21_1280x720_24.yuv,20,0,4000,25.522107263740544
videoSRC21_1280x720_24.yuv,25,0,256,31.66273114542149
videoSRC21_1280x720_24.yuv,25,0,512,28.90721342853896
videoSRC21_1280x720_24.yuv,25,0,768,33.502644882175176
videoSRC21_1280x720_24.yuv,25,0,1000,31.798913849416742
videoSRC21_1280x720_24.yuv,25,0,1500,27.429631690589158
videoSRC21_1280x720_24.yuv,25,0,2000,26.990734857292413
videoSRC21_1280x720_24.yuv,25,0,3000,27.884801242349873
videoSRC21_1280x720_24.yuv,25,0,4000,28.8023013631476
videoSRC21_1280x720_24.yuv,30,0,256,33.139219862654436
videoSRC21_1280x720_24.yuv,30,0,512,31.586686653969828
videoSRC21_1280x720_24.yuv,30,0,768,31.15177146490699
videoSRC21_1280x720_24.yuv,30,0,1000,33.34444599144907
videoSRC21_1280x720_24.yuv,30,0,1500,33.81751781696123
videoSRC21_1280x720_24.yuv,30,0,2000,30.44526019742347
videoSRC21_1280x720_24.yuv,30,0,3000,30.84505596091808
videoSRC21_1280x720_24.yuv,30,0,4000,32.044642648587946
videoSRC21_1280x720_24.yuv,35,0,256,34.475389661411214
videoSRC21_1280x720_24.yuv,35,0,512,36.63201147838512
videoSRC21_1280x720_24.yuv,35,0,768,35.20537151411097
videoSRC21_1280x720_24.yuv,35,0,1000,35.140508397979616
videoSRC21_1280x720_24.yuv,35,0,1500,39.20764048217581
videoSRC21_1280x720_24.yuv,35,0,2000,38.25030502231022
videoSRC21_1280x720_24.yuv,35,0,3000,35.04201487524415
videoSRC21_1280x720_24.yuv,35,0,4000,35.720166216974036
videoSRC21_1280x720_24.yuv,40,0,256,34.88607244402806
videoSRC21_1280x720_24.yuv,40,0,512,38.17861661311265
videoSRC21_1280x720_24.yuv,40,0,768,37.92648989362974
videoSRC21_1280x720_24.yuv,40,0,1000,37.530645602634586
videoSRC21_1280x720_24.yuv,40,0,1500,37.998644055582346
videoSRC21_1280x720_24.yuv,40,0,2000,38.79591522727442
videoSRC21_1280x720_24.yuv,40,0,3000,40.83956520804416
videoSRC21_1280x720_24.yuv,40,0,4000,38.73473596567698
videoSRC22_1280x720_24.yuv,20,0,256,23.322210094059635
videoSRC22_1280x720_24.yuv,20,0,512,23.743787017003633
videoSRC22_1280x720_24.yuv,20,0,768,22.814424194368605
videoSRC22_1280x720_24.yuv,20,0,1000,22.037235391838262
videoSRC22_1280x720_24.yuv,20,0,1500,21.63344649288753
videoSRC22_1280x720_24.yuv,20,0,2000,22.144229981404933
videoSRC22_1280x720_24.yuv,20,0,3000,22.64584689985404
videoSRC22_1280x720_24.yuv,20,0,4000,23.23607129512484
videoSRC22_1280x720_24.yuv,25,0,256,24.173928750939545
videoSRC22_1280x720_24.yuv,25,0,512,25.66331192936962
videoSRC22_1280x720_24.yuv,25,0,768,26.213864662657805
videoSRC22_1280x720_24.yuv,25,0,1000,25.466113012081
videoSRC22_1280x720_24.yuv,25,0,1500,24.21539284747275
videoSRC22_1280x720_24.yuv,25,0,2000,24.198157910323303
videoSRC22_1280x720_24.yuv,25,0,3000,24.80782151089179
